method,episode_index,episode_1based,phase,schedule_phase,repeat_index,position_in_cycle,dataset_index,original_task_id,expected_terminal_action,oracle_action,final_action,terminal_cost,reasoning_cost,total_cost,exact_match,subset_mismatch,policy_violation_count,actual_modes,required_modes,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,actual_majority,required_majority,majority_pair,mismatch_bucket,post_switch_probability_freeze_active,post_switch_probability_freeze_mode,root_child_id,root_selection_mode,leaf_type,selected_shared_path,selected_unshared_path,clear_execution_success,assistant_side_required,assistant_side_tool_calls,assistant_execution_status,assistant_execution_success
risky_ps_linear,30,31,post_switch,target_post_switch,3,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,4.827405,6.900605,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,31,32,post_switch,target_post_switch,3,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,5.30043,23.87063,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,32,33,post_switch,target_post_switch,3,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,3.0,5.089055,8.158555,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,33,34,post_switch,target_post_switch,3,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,transfer,20.5,5.201275,25.773674999999997,False,True,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,34,35,post_switch,target_post_switch,3,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,3.0,4.919235,7.981235,False,True,1,fast/fast/deep/fast/fast,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
risky_ps_linear,35,36,post_switch,target_post_switch,3,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,4.0,6.13299,10.19889,False,True,1,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,36,37,post_switch,target_post_switch,3,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,transfer,20.5,4.99222,25.564619999999998,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,37,38,post_switch,target_post_switch,3,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.601915,16.672015000000002,False,True,0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,38,39,post_switch,target_post_switch,3,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,5.0,5.560365,10.623664999999999,False,True,1,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,39,40,post_switch,target_post_switch,3,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,21.5,5.240655,26.811155,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,40,41,post_switch,target_post_switch,4,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,3.0,4.410555,7.484755,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,41,42,post_switch,target_post_switch,4,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,5.323935,23.896234999999997,False,True,0,fast/deep/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,42,43,post_switch,target_post_switch,4,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,4.66994,6.73414,True,False,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,43,44,post_switch,target_post_switch,4,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,5.55559,7.6203899999999996,True,False,1,fast/deep/fast/deep/fast,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,44,45,post_switch,target_post_switch,4,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.17401,5.24751,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,45,46,post_switch,target_post_switch,4,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,3.0,4.880705,7.948005,False,True,1,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,46,47,post_switch,target_post_switch,4,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.37527,7.436870000000001,True,False,1,fast/deep/fast/deep/fast,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,47,48,post_switch,target_post_switch,4,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_all,0.0,4.9941,5.0602,True,False,0,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
risky_ps_linear,48,49,post_switch,target_post_switch,4,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,4.883505,6.954905,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,49,50,post_switch,target_post_switch,4,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,13.0,5.29701,18.37061,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,50,51,post_switch,target_post_switch,5,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,17.5,4.36185,21.93545,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,51,52,post_switch,target_post_switch,5,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,5.18482,23.75582,False,True,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,52,53,post_switch,target_post_switch,5,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,11.0,8.52537,19.598570000000002,False,True,0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,2,assistant_tool_called_but_not_clean,False
risky_ps_linear,53,54,post_switch,target_post_switch,5,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,13.0,5.60222,18.66602,False,True,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,54,55,post_switch,target_post_switch,5,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,5.31579,6.392189999999999,False,True,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,55,56,post_switch,target_post_switch,5,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,3.0,4.688525,7.762125,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,56,57,post_switch,target_post_switch,5,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,15.0,4.93612,20.01102,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,57,58,post_switch,target_post_switch,5,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.41587,16.48437,False,True,0,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,58,59,post_switch,target_post_switch,5,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,18.5,4.93459,23.50869,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,59,60,post_switch,target_post_switch,5,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,4.0,5.889085,9.954685,False,True,1,fast/deep/deep/fast/fast,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,60,61,post_switch,target_post_switch,6,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,2.0,4.353275,6.432675,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,61,62,post_switch,target_post_switch,6,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_subset,5.0,4.978525,10.043725,False,True,1,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,unshared,False,True,False,False,0,not_required,
risky_ps_linear,62,63,post_switch,target_post_switch,6,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,14.0,4.323535,18.388235,False,True,1,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,63,64,post_switch,target_post_switch,6,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,2.0,4.52149,6.59559,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,64,65,post_switch,target_post_switch,6,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.360535,5.433635,False,True,0,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,65,66,post_switch,target_post_switch,6,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,11.0,5.291575,16.359275,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
risky_ps_linear,66,67,post_switch,target_post_switch,6,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,transfer,21.5,5.9125,27.482,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,67,68,post_switch,target_post_switch,6,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,5.0,5.328165,10.397565,False,True,1,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
risky_ps_linear,68,69,post_switch,target_post_switch,6,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,18.5,5.20286,23.77276,False,True,1,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,69,70,post_switch,target_post_switch,6,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,20.5,4.93969,25.512089999999997,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,70,71,post_switch,target_post_switch,7,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,17.5,4.62047,22.18137,False,True,1,fast/fast/fast/deep/fast,fast/deep/deep/deep/deep,4,1,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
risky_ps_linear,71,72,post_switch,target_post_switch,7,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,transfer,18.5,4.859865,23.424065,False,True,0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
